Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Realtor,Código,Región,Nombre comuna,Número de personas según proyecciones de población (*),Número de personas en situación de pobreza por ingresos (**),Porcentaje de personas en situación de pobreza por ingresos 2022,"Límite inferior
 (***)",Límite superior,Presencia de la comuna en la muestra Casen,"Tipo de estimación SAE 
(****)"
112108500,3150.0,139612.0,Puente Alto,TorreMayorPoniente,3.0,2.0,67.0,89.0,1.0,8680234,Houm,,,,,,,,,,
64000000,1798.0,79701.0,Buin,pjejoelperez,4.0,2.0,142.0,98.0,2.0,10271462,FAVREAU GESTIÓN INMOBILIARIA,,,,,,,,,,
250000000,7024.0,311333.0,Recoleta,Bellavista/ErnestoPintoLagarrigue,6.0,2.0,170.0,189.0,,5729985,Alonso Baeza Rivera y Cía. Ltda.,,,,,,,,,,
587235000,16500.0,731301.0,Pirque,caminolossilios,4.0,4.0,341.0,5000.0,7.0,11040539,Unne,,,,,,,,,,
231000000,6491.0,287671.0,La Florida,Laflorida,4.0,3.0,116.0,173.0,1.0,6074953,Urbalia,,,,,,,,,,
1601550000,45000.0,1994458.0,Las Condes,CaminoOtoñal,5.0,8.0,580.0,1994.0,9.0,6724521,Houm,,,,,,,,,,
622825000,17500.0,775623.0,Las Condes,LosDominicos/Monroe,4.0,3.0,120.0,400.0,6.0,6684516,Finhabit,,,,,,,,,,
320000000,8991.0,398506.0,San Miguel,SanIgnacio/ReyAlberto,7.0,2.0,180.0,396.0,,5338477,Procasa Adrián Ulloa Propiedades,,,,,,,,,,
138801000,3900.0,172853.0,San Bernardo,SargentoAldea,3.0,1.0,93.0,223.0,2.0,10055769,Houm,,,,,,,,,,
207062620,5818.0,257861.0,Isla de Maipo,Islademaipo,5.0,2.0,140.0,650.0,4.0,6228920,Urbalia,,,,,,,,,,
220302100,6190.0,274349.0,Colina,CondominioBrisasNorte,3.0,3.0,128.0,300.0,2.0,8690337,Easyprop,,,,,,,,,,
55000000,1545.0,68493.0,San Bernardo,AlfonsoCalderón,3.0,1.0,42.0,60.0,1.0,7940750,Unne,,,,,,,,,,
155000000,4355.0,193026.0,Puente Alto,Av.EjercitoLibertadorconLosComendadores,7.0,2.0,105.0,210.0,3.0,7069601,Unne,,,,,,,,,,
95000000,2669.0,118306.0,Puente Alto,Tomé/LuisMoreno,3.0,2.0,101.0,101.0,1.0,5026628,Procasa Adrián Ulloa Propiedades,,,,,,,,,,
150000000,4215.0,186800.0,Puente Alto,Maffioleti,3.0,3.0,90.0,165.0,3.0,10430610,FAVREAU GESTIÓN INMOBILIARIA,,,,,,,,,,
98000000,2754.0,122042.0,Santiago,Villalosindustriales,4.0,2.0,100.0,100.0,2.0,9588599,Urbalia,,,,,,,,,,
268000000,7530.0,333748.0,La Florida,MetroLosQuillayes,2.0,1.0,403.0,403.0,3.0,9958448,Urbalia,,,,,,,,,,
480465000,13500.0,598337.0,Lampa,Batuco,5.0,4.0,286.0,5048.0,,5436570,Urbalia,,,,,,,,,,
318530500,8950.0,396676.0,Pudahuel,LomasdeloAguirre,3.0,2.0,110.0,500.0,2.0,8141904,Easyprop,,,,,,,,,,
185068000,5200.0,230471.0,Colina,EstanciaLiray,3.0,3.0,90.0,90.0,1.0,10520087,Urbalia,,,,,,,,,,
82782340,2326.0,103091.0,Buin,Buin-Maipo,2.0,1.0,60.0,120.0,1.0,7056191,Urbalia,,,,,,,,,,
284720000,8000.0,354570.0,Colina,ElAlba3yAvdadelValle,3.0,3.0,92.0,202.0,1.0,10029142,Easyprop,,,,,,,,,,
266925000,7500.0,332410.0,La Florida,Reantu,5.0,3.0,139.0,200.0,2.0,7770192,Houm,,,,,,,,,,
128000000,3597.0,159402.0,Maipú,Lasrosas,3.0,2.0,115.0,70.0,3.0,7995873,Unne,,,,,,,,,,
208201500,5850.0,259280.0,Colina,EstanciaLiray,3.0,3.0,112.0,150.0,6.0,6185878,Urbalia,,,,,,,,,,
78298000,2200.0,97507.0,San Bernardo,laladera1121,2.0,1.0,50.0,72.0,1.0,9291128,Unne,,,,,,,,,,
163714000,4600.0,203878.0,Maipú,InésRiesco,4.0,1.0,65.0,199.0,2.0,10048824,Houm,,,,,,,,,,
1601550000,45000.0,1994458.0,Las Condes,Baztans/n,4.0,4.0,380.0,500.0,3.0,10579754,Easyprop,,,,,,,,,,
332766500,9350.0,414404.0,Peñalolén,Quebradademacul/avconsistorial,4.0,4.0,150.0,326.0,2.0,11276753,Nexxos,,,,,,,,,,
98000000,2754.0,122042.0,Maipú,bambúuno570,3.0,1.0,70.0,130.0,1.0,9075041,Unne,,,,,,,,,,
240000000,6743.0,298879.0,San Miguel,Llico,3.0,2.0,120.0,390.0,4.0,6423457,Houm,,,,,,,,,,
797216000,22400.0,992797.0,Providencia,EliodoroYáñez/Tobalaba,5.0,4.0,240.0,320.0,,3643091,Jorge Pablo Caro Propiedades,,,,,,,,,,
230000000,6462.0,286426.0,Renca,ArturoPratt,4.0,2.0,200.0,504.0,,8749610,Urbalia,,,,,,,,,,
587235000,16500.0,731301.0,Las Condes,Altolascondes,4.0,3.0,167.0,470.0,3.0,9792319,Mi Llave,,,,,,,,,,
121006000,3400.0,150692.0,Santiago,CompañiadeJesus/SanMartin,2.0,2.0,52.0,52.0,,10196387,Urbalia,,,,,,,,,,
161151520,4528.0,200687.0,Maipú,AvenidaQuilin/CalleJudea,5.0,2.0,130.0,130.0,,3894813,Jorge Pablo Caro Propiedades,,,,,,,,,,
97000000,2725.0,120797.0,Pudahuel,ObispoFranciscoValdesconEnriqueOrtuzarExcelentecasa2dorm1bañoAmpliable,2.0,1.0,49.0,127.0,2.0,11267751,Grupo Premium Propiedades Santiago,,,,,,,,,,
200000000,5620.0,249066.0,Melipilla,Manzo,4.0,1.0,120.0,303.0,1.0,6721604,Urbalia,,,,,,,,,,
140000000,3934.0,174346.0,Puente Alto,SanCarlos,3.0,3.0,118.0,94.0,1.0,11271301,Armacima,,,,,,,,,,
249130000,7000.0,310249.0,Puente Alto,CaminodelAcueducto,4.0,2.0,112.0,200.0,2.0,10049410,Houm,,,,,,,,,,
135000000,3793.0,168120.0,Maipú,SantaGumercinda,7.0,3.0,145.0,110.0,1.0,9142886,alejandra escanilla garrido,,,,,,,,,,
80000000,2248.0,99626.0,Maipú,AvenidaSur,2.0,1.0,40.0,97.0,2.0,9849512,alejandra escanilla garrido,,,,,,,,,,
130000000,3653.0,161893.0,Maipú,JoséRaúlCapablanca,4.0,1.0,112.0,168.0,2.0,8497599,Houm,,,,,,,,,,
195000000,5479.0,242839.0,Puente Alto,ParqueSanFrancisco,5.0,2.0,110.0,123.0,,7112280,Urbalia,,,,,,,,,,
96093000,2700.0,119667.0,Puente Alto,BomberosdePuenteAlto,4.0,1.0,72.0,98.0,,10014781,Unne,,,,,,,,,,
1167352000,32800.0,1453738.0,Las Condes,SanCarlosdeApoquindo,6.0,5.0,300.0,870.0,3.0,9371051,Unne,,,,,,,,,,
238097100,6690.0,296509.0,La Florida,Altomaculla,3.0,3.0,121.0,248.0,1.0,11277504,Todo Propiedades,,,,,,,,,,
55000000,1545.0,68493.0,Buin,Nuevobuin,4.0,1.0,58.0,72.0,,6560078,Unne,,,,,,,,,,
676210000,19000.0,842105.0,Independencia,Generalsaavedra,5.0,4.0,689.0,689.0,10.0,9912723,Urbalia,,,,,,,,,,
231335000,6500.0,288088.0,Puente Alto,atalayaponientepuentealto,3.0,3.0,138.0,198.0,1.0,9904750,Urbalia,,,,,,,,,,
140000000,3934.0,174346.0,Estación Central,Paraguay/FranciscoZelada,3.0,1.0,156.0,304.0,,2355567,Jorge Pablo Caro Propiedades,,,,,,,,,,
238453000,6700.0,296953.0,La Florida,DomoconKuyen,4.0,4.0,121.0,203.0,1.0,10020229,Arsen Propiedades,,,,,,,,,,
70000000,1967.0,87173.0,Puente Alto,LasCastañuelas/ElViolín,3.0,1.0,70.0,84.0,,6651858,Procasa Adrián Ulloa Propiedades,,,,,,,,,,
220000000,6182.0,273973.0,Independencia,Huidobro/JosePerezCotapos,5.0,2.0,300.0,413.0,,5656972,Procasa Adrián Ulloa Propiedades,,,,,,,,,,
658415000,18500.0,819944.0,Colina,AvelValleN°100,5.0,5.0,330.0,2300.0,8.0,9488978,Unne,,,,,,,,,,
100000000,2810.0,124533.0,Renca,Costaneranorteag/toconce,7.0,3.0,154.0,210.0,,10890015,Propiedades Centro Santiago SPA,,,,,,,,,,
155000000,4355.0,193026.0,Maipú,Lautaro18000,3.0,2.0,82.0,116.0,2.0,5681596,Unne,,,,,,,,,,
65000000,1826.0,80946.0,La Florida,Cautin,2.0,1.0,65.0,144.0,1.0,6923222,,,,,,,,,,,
75000000,2107.0,93400.0,Puente Alto,Tiziano,2.0,1.0,59.0,100.0,2.0,8384794,,,,,,,,,,,
815011000,22900.0,1014958.0,Vitacura,LasEncinas,6.0,4.0,180.0,464.0,2.0,11277655,Nexxos,,,,,,,,,,
299311900,8410.0,372742.0,Maipú,FélixAldao,5.0,3.0,109.0,286.0,4.0,6464520,Houm,,,,,,,,,,
95000000,2669.0,118306.0,Macul,Americovespucio/parquepeñalolen,3.0,2.0,70.0,128.0,,10885048,Propiedades Ricardo Vial y Cia. Ltda.,,,,,,,,,,
125000000,3512.0,155666.0,Puente Alto,Lasnievesoriente,3.0,3.0,100.0,85.0,1.0,6341861,Urbalia,,,,,,,,,,
80000000,2248.0,99626.0,Talagante,PasadoOlivetoviniendodesdesantaines.DesdeIslademaipoesporloshornosdeLonquen.,3.0,,5000.0,5000.0,,9772573,Tsi Property,,,,,,,,,,
175900000,4942.0,219054.0,Puente Alto,CasaenMetroLasMercedes,4.0,3.0,120.0,170.0,2.0,9826194,Easyprop,,,,,,,,,,
150000000,4215.0,186800.0,Maipú,PingueraPte.298,4.0,3.0,100.0,150.0,2.0,10563147,Sea House Corredora de Propiedades,,,,,,,,,,
459111000,12900.0,571745.0,Vitacura,TupungatoLasHualtatas,4.0,2.0,220.0,162.0,2.0,9874974,Unne,,,,,,,,,,
125000000,3512.0,155666.0,La Florida,NuestraseñoradeGuadalupeconEnriqueOlivares,3.0,2.0,71.0,132.0,1.0,10885760,Mi Llave - LITE,,,,,,,,,,
156596000,4400.0,195014.0,Maipú,NuevaSanMartínconAv.CuatroPoniente,3.0,2.0,80.0,190.0,3.0,7113434,Unne,,,,,,,,,,
711800000,20000.0,886426.0,Calera de Tango,LonquénNorteParadero4FrentealcolegioSan,6.0,6.0,488.0,6860.0,6.0,7416234,Houm,,,,,,,,,,
541323900,15210.0,674127.0,Vitacura,Chapultepec/LoArcaya,3.0,2.0,103.0,264.0,3.0,9800537,Vivaqui Propiedades,,,,,,,,,,
60000000,1686.0,74720.0,Colina,ValleVerde,2.0,1.0,55.0,55.0,2.0,11016878,Urbalia,,,,,,,,,,
141577020,3978.0,176310.0,Maipú,ErnestoPintoLagarrigue,3.0,2.0,70.0,146.0,1.0,7940782,Unne,,,,,,,,,,
163358100,4590.0,203435.0,Santiago,Santarosa,3.0,2.0,75.0,78.0,1.0,8580190,Urbalia,,,,,,,,,,
565881000,15900.0,704709.0,Colina,SantaCecilia,4.0,4.0,247.0,360.0,,10799435,Urbalia,,,,,,,,,,
498260000,14000.0,620498.0,Vitacura,Géminisii1756,4.0,3.0,200.0,312.0,2.0,9093875,Hoffmann & Asociados SpA,,,,,,,,,,
658415000,18500.0,819944.0,Ñuñoa,Alcázar4303,5.0,4.0,195.0,300.0,3.0,9479504,Hoffmann & Asociados SpA,,,,,,,,,,
135000000,3793.0,168120.0,Renca,ArturoPratt,3.0,2.0,104.0,190.0,2.0,8082313,Urbalia,,,,,,,,,,
587235000,16500.0,731301.0,Colina,SantaEsther,5.0,3.0,280.0,280.0,1.0,10311329,Urbalia,,,,,,,,,,
130000000,3653.0,161893.0,Maipú,CondominioParquedelSol,2.0,2.0,61.0,120.0,2.0,8709087,Unne,,,,,,,,,,
90000000,2529.0,112080.0,Maipú,EstrellaPolar,2.0,1.0,107.0,100.0,1.0,9635720,Urbalia,,,,,,,,,,
565881000,15900.0,704709.0,Colina,Liray/lopinto,3.0,3.0,220.0,220.0,2.0,6938207,Urbalia,,,,,,,,,,
110000000,3091.0,136986.0,Puente Alto,Av.Gabrielaoriente//av.Lasnievesoriente,3.0,1.0,87.0,110.0,2.0,4812981,Unne,,,,,,,,,,
288279000,8100.0,359002.0,La Cisterna,SantaMónica,6.0,3.0,188.0,336.0,2.0,7637356,Houm,,,,,,,,,,
165493500,4650.0,206094.0,Colina,EstanciaLiray,3.0,3.0,81.0,100.0,2.0,9369789,Urbalia,,,,,,,,,,
146452850,4115.0,182382.0,La Florida,Trumao,3.0,1.0,56.0,230.0,2.0,10840307,Urbalia,,,,,,,,,,
65000000,1826.0,80946.0,San Bernardo,Casaesquinacon2ºPiso.ConjuntoEduardoAnguita,3.0,2.0,81.0,108.0,,10592474,Corretajes Prosal,,,,,,,,,,
466229000,13100.0,580609.0,La Florida,AvenidaMaculAlto,5.0,6.0,220.0,631.0,4.0,10060051,Houm,,,,,,,,,,
198236300,5570.0,246870.0,Tiltil,Caleu,3.0,2.0,300.0,300.0,,5440863,Urbalia,,,,,,,,,,
240232500,6750.0,299169.0,Peñalolén,Cerrosanramón,4.0,3.0,143.0,190.0,3.0,10064315,Houm,,,,,,,,,,
87000000,2445.0,108344.0,Peñalolén,Av.GreciaconAv.LasParcelas,3.0,1.0,63.0,69.0,,9352475,Unne,,,,,,,,,,
147698500,4150.0,183933.0,Quilicura,Av.LoCruzatconAv.ManuelAntonioMatta,4.0,2.0,80.0,125.0,2.0,6146441,Unne,,,,,,,,,,
284720000,8000.0,354570.0,Colina,AyresdeChicureo,4.0,3.0,140.0,140.0,2.0,10669548,Urbalia,,,,,,,,,,
150000000,4215.0,186800.0,Macul,SeVendeCasacercanaaRotondaRodrigodeArayaenMacul,3.0,2.0,,,1.0,11274833,Mi Llave,,,,,,,,,,
622825000,17500.0,775623.0,Colina,Liray,5.0,4.0,340.0,340.0,,6860570,Urbalia,,,,,,,,,,
316751000,8900.0,394460.0,Peñalolén,JoséArrieta,5.0,3.0,200.0,260.0,1.0,5622766,Houm,,,,,,,,,,
1170911000,32900.0,1458171.0,Las Condes,ColinaGloria,6.0,7.0,418.0,318.0,4.0,11274885,Tradehouse,,,,,,,,,,
103922800,2920.0,129418.0,Santiago,Entresanisidroymiguelleónprado,3.0,1.0,98.0,75.0,,8647166,Urbalia,,,,,,,,,,
399000000,11211.0,496887.0,Estación Central,Terrenode572m2concasacercademetroecuador,1.0,1.0,572.0,572.0,,9239161,Corredorpro Spa,,,,,,,,,,
423521000,11900.0,527423.0,Vitacura,Vitacura,2.0,2.0,110.0,320.0,,11272360,Ole Propiedades,,,,,,,,,,
45000000,1264.0,56040.0,Lampa,Av.Michimalongo,3.0,2.0,44.0,44.0,1.0,4662128,Unne,,,,,,,,,,
160155000,4500.0,199446.0,Maipú,HectorOlguinconAvTresPoniente,3.0,1.0,46.0,168.0,3.0,7961581,Unne,,,,,,,,,,
188627000,5300.0,234903.0,Macul,ElLibano/CuadroVerde,4.0,2.0,90.0,120.0,1.0,5212368,Procasa Adrián Ulloa Propiedades,,,,,,,,,,
462314100,12990.0,575734.0,Calera de Tango,CondominioSantaCruzdeLoreto/LonquenSur,4.0,5.0,260.0,5000.0,8.0,10023587,Arsen Propiedades,,,,,,,,,,
1049905000,29500.0,1307478.0,Santiago,CaminodeLaLaguna,5.0,5.0,320.0,1500.0,6.0,7585970,Urbalia,,,,,,,,,,
100000000,2810.0,124533.0,Lo Espejo,ColtaucoconLucilaGodoy,2.0,1.0,70.0,224.0,,9999699,Mi Llave - LITE,,,,,,,,,,
169052500,4750.0,210526.0,Cerrillos,PasajePadreJoseAureli,3.0,2.0,120.0,196.0,3.0,6085092,Houm,,,,,,,,,,
65000000,1826.0,80946.0,Puente Alto,Eduardocordero,3.0,2.0,48.0,60.0,2.0,9371754,Unne,,,,,,,,,,
75000000,2107.0,93400.0,Padre Hurtado,ToulouseconRioÑuble,3.0,1.0,71.0,162.0,,9362338,Unne,,,,,,,,,,
551645000,15500.0,686980.0,Peñalolén,CaminoLaPradera,5.0,5.0,162.0,565.0,2.0,10048606,Houm,,,,,,,,,,
71000000,1995.0,88418.0,Puente Alto,Puyaral,2.0,1.0,56.0,80.0,1.0,10084100,Andrali Propiedades Spa,,,,,,,,,,
133000000,3737.0,165629.0,Renca,MartaColvin,3.0,2.0,82.0,122.0,1.0,10084142,Andrali Propiedades Spa,,,,,,,,,,
238453000,6700.0,296953.0,Colina,Esmeralda,6.0,2.0,215.0,1181.0,5.0,5437171,Urbalia,,,,,,,,,,
199304000,5600.0,248199.0,Colina,EstanciaLiray,3.0,3.0,112.0,112.0,,8192447,Urbalia,,,,,,,,,,
294329300,8270.0,366537.0,Curacaví,CondominioBosquesdeMiraflores,5.0,3.0,290.0,290.0,,7429794,Urbalia,,,,,,,,,,
125000000,3512.0,155666.0,Puente Alto,RioClaroconLosToros,4.0,2.0,93.0,136.0,4.0,9471350,Unne,,,,,,,,,,
76000000,2135.0,94645.0,Maipú,Asunción/PuertoMadero,4.0,1.0,60.0,80.0,1.0,6030630,Procasa Adrián Ulloa Propiedades,,,,,,,,,,
95000000,2669.0,118306.0,Lampa,SantaCeciliaconArturo,3.0,1.0,51.0,130.0,2.0,9371187,Unne,,,,,,,,,,
408929100,11490.0,509252.0,Colina,SantaElenadeChicureo,4.0,3.0,126.0,126.0,2.0,6115337,Urbalia,,,,,,,,,,
747390000,21000.0,930747.0,Vitacura,LasHualtatas,4.0,4.0,200.0,400.0,3.0,5891344,Houm,,,,,,,,,,
55000000,1545.0,68493.0,Puente Alto,Avda.laSerena,2.0,1.0,60.0,60.0,1.0,9958456,Urbalia,,,,,,,,,,
338105000,9500.0,421052.0,La Florida,CentineladePiedraSur,3.0,3.0,130.0,363.0,2.0,6621459,Houm,,,,,,,,,,
294329300,8270.0,366537.0,Curacaví,Bosquesdemiraflores,5.0,3.0,290.0,290.0,,6978184,Urbalia,,,,,,,,,,
122358420,3438.0,152377.0,Conchalí,JulioMonttSalamanca/IgnacioCarreraPinto,3.0,1.0,80.0,171.0,1.0,7636169,Procasa Adrián Ulloa Propiedades,,,,,,,,,,
69000000,1939.0,85928.0,Maipú,DelFerrocarril/EscuadraNacional,3.0,1.0,53.0,62.0,,6339756,Procasa Adrián Ulloa Propiedades,,,,,,,,,,
836365000,23500.0,1041550.0,Las Condes,caminodelalgarrobo1400,4.0,3.0,245.0,416.0,3.0,8654310,Unne,,,,,,,,,,
637061000,17900.0,793351.0,Las Condes,SantaTeresaJournetdeIbarsconLasFlores,4.0,3.0,193.0,210.0,2.0,9770007,Sucursal Cantagallo,,,,,,,,,,
37000000,1040.0,46077.0,San Bernardo,CerroCantillanaesquinaCondell,2.0,1.0,42.0,42.0,2.0,10310132,Urbalia,,,,,,,,,,
992961000,27900.0,1236564.0,Las Condes,Estoril,5.0,3.0,385.0,1280.0,2.0,10028824,Nativo Propiedades,,,,,,,,,,
90000000,2529.0,112080.0,Pedro Aguirre Cerda,Av.Centralcardenalraulsilva/pasajei,5.0,2.0,60.0,85.0,1.0,6411372,Procasa Adrián Ulloa Propiedades,,,,,,,,,,
147698500,4150.0,183933.0,Colina,BarrioPortezuelo,3.0,3.0,98.0,98.0,1.0,9683362,Urbalia,,,,,,,,,,
1200000000,33717.0,1494396.0,Providencia,RenatoZanelli,10.0,3.0,280.0,362.0,,10377462,Unne,,,,,,,,,,
129903500,3650.0,161773.0,Puente Alto,CerroCabezadeNovillo,4.0,2.0,109.0,110.0,2.0,6428561,Houm,,,,,,,,,,
175885780,4942.0,219036.0,Isla de Maipo,Lasmercedes,3.0,1.0,100.0,710.0,5.0,6228948,Urbalia,,,,,,,,,,
711800000,20000.0,886426.0,Lo Barnechea,Caminolalaguna,5.0,4.0,236.0,450.0,2.0,7207590,Urbalia,,,,,,,,,,
391490000,11000.0,487534.0,Colina,SantaElena,3.0,3.0,139.0,412.0,2.0,11271450,Nexxos,,,,,,,,,,
200000000,5620.0,249066.0,San Miguel,NovenaAvenida,4.0,3.0,,700.0,4.0,10074778,Margarita Leiva Catalan,,,,,,,,,,
238453000,6700.0,296953.0,Colina,Esmeralda,6.0,2.0,225.0,1120.0,5.0,5436713,Urbalia,,,,,,,,,,
120000000,3372.0,149440.0,San Joaquín,Casaenventaensanjoaquín,3.0,2.0,150.0,162.0,,10208067,Movahome Corredores Integrados,,,,,,,,,,
85000000,2388.0,105853.0,Pudahuel,Austral/IslaChingua,4.0,1.0,79.0,89.0,,5598185,Procasa Adrián Ulloa Propiedades,,,,,,,,,,
340000000,9553.0,423412.0,La Florida,Condominiosantasofíadelocañas,3.0,3.0,127.0,1300.0,7.0,4842252,Unne,,,,,,,,,,
130000000,3653.0,161893.0,Macul,Casaenventaenmacul,2.0,1.0,58.0,200.0,,10208175,Movahome Corredores Integrados,,,,,,,,,,
248774100,6990.0,309806.0,Huechuraba,AvenidaPedroFontova,3.0,2.0,116.0,180.0,2.0,7484150,Houm,,,,,,,,,,
266925000,7500.0,332410.0,Maipú,Casaenventaenmaipú,3.0,2.0,47.0,390.0,,10208104,Movahome Corredores Integrados,,,,,,,,,,
150000000,4215.0,186800.0,La Florida,LaFlorida,3.0,1.0,60.0,144.0,1.0,11273521,AMIPRO,,,,,,,,,,
95000000,2669.0,118306.0,Santiago,Entresanisidroymiguelleónprado,3.0,1.0,98.0,75.0,,8997956,Urbalia,,,,,,,,,,
47000000,1321.0,58531.0,Melipilla,CarlosAvilesYC62197/Libertad,4.0,1.0,60.0,80.0,,11278429,Propiedades Centro Santiago SPA,,,,,,,,,,
185068000,5200.0,230471.0,Colina,EstanciaLiray,3.0,2.0,72.0,72.0,1.0,10669562,Urbalia,,,,,,,,,,
135000000,3793.0,168120.0,Renca,Lospeumos,2.0,1.0,72.0,185.0,2.0,9616812,Unne,,,,,,,,,,
500000000,14049.0,622665.0,La Florida,SanJosédelaestrella/Gral.Arriagada,3.0,2.0,80.0,995.0,,6780282,Procasa Adrián Ulloa Propiedades,,,,,,,,,,
182000000,5114.0,226650.0,Peñalolén,AméricoVespucio,3.0,2.0,88.0,88.0,1.0,10434520,Urbalia,,,,,,,,,,
120000000,3372.0,149440.0,Colina,Aconcaguainterior,2.0,1.0,88.0,295.0,,8038615,Urbalia,,,,,,,,,,
170000000,4777.0,211706.0,San Miguel,QuintaTransversal,4.0,3.0,150.0,200.0,2.0,10621316,Unne,,,,,,,,,,
480465000,13500.0,598337.0,Santiago,Elbuencamino,4.0,4.0,140.0,495.0,3.0,10044709,Houm,,,,,,,,,,
135000000,3793.0,168120.0,San Bernardo,ElBarranconconVolcanPomerape,8.0,3.0,342.0,533.0,3.0,10333126,Unne,,,,,,,,,,
122963450,3455.0,153130.0,Quilicura,Avenidalastorres158,3.0,3.0,98.0,98.0,1.0,9827765,Mi Llave,,,,,,,,,,
159372020,4478.0,198471.0,Pedro Aguirre Cerda,Principal,3.0,2.0,165.0,180.0,2.0,9226501,Houm,,,,,,,,,,
144139500,4050.0,179501.0,Colina,BarrioPortezuelo,3.0,2.0,73.0,73.0,2.0,8178031,Urbalia,,,,,,,,,,
711444100,19990.0,885983.0,Las Condes,MartíndeZamora-SánchezFontecilla,4.0,3.0,164.0,164.0,2.0,9760644,Urbalia,,,,,,,,,,
238453000,6700.0,296953.0,Colina,Esmeralda,6.0,2.0,215.0,1181.0,5.0,6044704,Urbalia,,,,,,,,,,
125810650,3535.0,156676.0,Macul,RoqueEstebanScarpaStraboni,4.0,2.0,87.0,171.0,2.0,6190048,Houm,,,,,,,,,,
224181410,6299.0,279180.0,La Florida,MallOutletLaFlorida,6.0,3.0,162.0,184.0,,10882355,Grupo Premium Propiedades Santiago,,,,,,,,,,
953812000,26800.0,1187811.0,Lo Barnechea,BernardoLarrainCotapos,6.0,4.0,320.0,735.0,3.0,6007807,Urbalia,,,,,,,,,,
160000000,4496.0,199253.0,Maipú,Alfredosilvacarvallo,3.0,3.0,90.0,159.0,1.0,9387170,Urbalia,,,,,,,,,,
85700720,2408.0,106726.0,Santiago,Pasajebeta,3.0,1.0,74.0,125.0,1.0,11150988,Urbalia,,,,,,,,,,
295397000,8300.0,367867.0,La Florida,VentaCasa3DormitoriosLaFlorida,3.0,3.0,105.0,280.0,,11277315,Invierte Propiedades,,,,,,,,,,
101075600,2840.0,125872.0,Maipú,Caronte,3.0,2.0,66.0,90.0,1.0,11244428,Urbalia,,,,,,,,,,
551645000,15500.0,686980.0,La Reina,Beenjaminsubercaseauonofrejarpa,4.0,4.0,196.0,240.0,8.0,10494587,Unne,,,,,,,,,,
95000000,2669.0,118306.0,La Granja,coronelsur,4.0,1.0,180.0,180.0,2.0,10430546,FAVREAU GESTIÓN INMOBILIARIA,,,,,,,,,,
160000000,4496.0,199253.0,Santiago,Victoria/Santiaguillo,4.0,2.0,134.0,102.0,,4864859,Jorge Pablo Caro Propiedades,,,,,,,,,,
57000000,1602.0,70984.0,Santiago,LordCochrane1409,2.0,1.0,50.0,50.0,1.0,11588474,Puquén Propiedades,,,,,,,,,,
491142000,13800.0,611634.0,Colina,AvenidaChamisero,4.0,4.0,184.0,431.0,2.0,7532722,Houm,,,,,,,,,,
57000000,1602.0,70984.0,Santiago,Santiaguillo1060,3.0,1.0,60.0,60.0,,11588438,Puquén Propiedades,,,,,,,,,,
408929100,11490.0,509252.0,Colina,CondominioenChamisero,4.0,4.0,140.0,460.0,5.0,11588184,Easyprop,,,,,,,,,,
158000000,4439.0,196762.0,Maipú,Avenidanva.Sanmartin,3.0,2.0,99.0,267.0,3.0,9439458,Urbalia,,,,,,,,,,
853804100,23990.0,1063268.0,La Reina,AlvaroCasanova1000,5.0,4.0,240.0,600.0,3.0,11587858,Easyprop,,,,,,,,,,
158000000,4439.0,196762.0,Maipú,Avenidanva.Sanmartin,3.0,2.0,99.0,267.0,3.0,8362468,Urbalia,,,,,,,,,,
183288500,5150.0,228255.0,Cerrillos,ElEsfuerzo/LosLirios,3.0,2.0,96.0,371.0,,11587591,Propiedades Centro Santiago SPA,,,,,,,,,,
170832000,4800.0,212742.0,Colina,EstanciaLiray,3.0,3.0,105.0,182.0,2.0,8437617,Urbalia,,,,,,,,,,
110329000,3100.0,137396.0,Quinta Normal,Lossauces,3.0,2.0,70.0,110.0,2.0,6911745,Houm,,,,,,,,,,
2131841000,59900.0,2654846.0,Lo Barnechea,ElRodeo/LoBarnechea,6.0,4.0,692.0,692.0,7.0,6097090,Sucursal Cantagallo,,,,,,,,,,
391490000,11000.0,487534.0,Ñuñoa,LosJardines/Pablo,3.0,3.0,121.0,252.0,4.0,10000158,Vivaqui Propiedades,,,,,,,,,,
266925000,7500.0,332410.0,Melipilla,Codigua,7.0,4.0,550.0,5000.0,3.0,5449175,Urbalia,,,,,,,,,,
115311600,3240.0,143601.0,Buin,GobernadorJorgeFigueroa,3.0,3.0,70.0,140.0,2.0,6236545,Houm,,,,,,,,,,
150000000,4215.0,186800.0,Puente Alto,Coquimbo,4.0,3.0,60.0,146.0,2.0,9781399,Unne,,,,,,,,,,
319954100,8990.0,398448.0,Lo Barnechea,Elrodeo13791,5.0,3.0,114.0,251.0,2.0,11244747,Todo Propiedades,,,,,,,,,,
85000000,2388.0,105853.0,Puente Alto,ElPeral/MartinPescador,3.0,2.0,79.0,74.0,1.0,5822312,Procasa Adrián Ulloa Propiedades,,,,,,,,,,
167273000,4700.0,208310.0,Colina,Estancialiray,4.0,3.0,110.0,170.0,1.0,10094624,Urbalia,,,,,,,,,,
711800000,20000.0,886426.0,Colina,LosCiruelos69,3.0,3.0,524.0,5250.0,5.0,8944025,Unne,,,,,,,,,,
